Equipment Name,Type,Flowrate,Pressure,Temperature
Equipment_8632,Condenser,348.37,12.18,365.08
Equipment_8633,Separator,383.21,19.02,241.61
Equipment_8634,Valve,248.4,14.3,246.45
Equipment_8635,Separator,449.74,6.25,360.96
Equipment_8636,Reactor,414.27,18.84,69.03
Equipment_8637,Condenser,403.44,1.68,269.85
Equipment_8638,Separator,256.21,19.6,195.83
Equipment_8639,Valve,66.91,2.11,368.42
Equipment_8640,Compressor,271.52,15.32,386.19
Equipment_8641,Reactor,454.3,1.86,109.59
Equipment_8642,Compressor,135.7,18.7,148.51
Equipment_8643,Pump,492.17,3.06,145.71
Equipment_8644,Compressor,413.46,1.96,85.22
Equipment_8645,Compressor,369.42,17.9,219.03
Equipment_8646,HeatExchanger,354.72,2.82,229.58
Equipment_8647,Reactor,314.16,16.16,250.54
Equipment_8648,Pump,374.3,15.19,282.04
Equipment_8649,Compressor,239.86,12.38,72.02
Equipment_8650,Condenser,430.38,8.18,267.87
Equipment_8651,Valve,363.36,18.4,369.83
Equipment_8652,Compressor,397.06,17.55,209.25
Equipment_8653,Pump,406.62,9.1,87.35
Equipment_8654,Compressor,91.43,5.4,80.08
Equipment_8655,Valve,75.04,6.18,148.61
Equipment_8656,Pump,410.44,5.19,313.38
Equipment_8657,Reactor,166.72,11.28,141.35
Equipment_8658,Pump,311.89,17.5,335.02
Equipment_8659,Reactor,249.67,15.7,336.88
Equipment_8660,Pump,59.92,16.11,209.99
Equipment_8661,Separator,68.13,9.52,155.28
Equipment_8662,Valve,422.21,7.13,259.18
Equipment_8663,Valve,323.45,15.39,333.69
Equipment_8664,Pump,285.73,16.07,72.6
Equipment_8665,Separator,474.96,14.21,383.7
Equipment_8666,Compressor,127.9,1.61,276.07
Equipment_8667,Valve,166.09,12.2,189.35
Equipment_8668,Reactor,390.53,7.59,227.11
Equipment_8669,Reactor,398.86,4.73,184.96
Equipment_8670,Condenser,232.2,14.19,194.41
Equipment_8671,HeatExchanger,477.94,6.1,258.47
Equipment_8672,Separator,472.21,18.34,71.08
Equipment_8673,HeatExchanger,55.58,6.66,111.38
Equipment_8674,HeatExchanger,127.55,11.55,129.46
Equipment_8675,Reactor,419.1,16.73,192.63
Equipment_8676,Condenser,200.85,8.64,179.87
Equipment_8677,HeatExchanger,92.96,16.74,302.77
Equipment_8678,HeatExchanger,403.25,14.75,140.71
Equipment_8679,Pump,254.56,18.5,69.98
Equipment_8680,Pump,271.58,7.19,69.4
Equipment_8681,Pump,133.87,3.0,53.96
Equipment_8682,Compressor,347.4,9.18,63.31
Equipment_8683,HeatExchanger,298.06,15.93,350.53
Equipment_8684,Compressor,143.0,9.56,294.04
Equipment_8685,Condenser,203.15,5.98,398.58
Equipment_8686,Separator,318.6,1.52,57.11
Equipment_8687,Reactor,466.19,6.95,347.15
Equipment_8688,HeatExchanger,464.17,14.55,293.62
Equipment_8689,Reactor,179.56,3.8,274.12
Equipment_8690,Separator,381.03,7.48,174.79
Equipment_8691,Pump,398.98,1.38,181.85
Equipment_8692,HeatExchanger,413.97,14.71,345.95
Equipment_8693,Valve,306.84,17.73,299.72
Equipment_8694,Compressor,54.73,11.8,284.61
Equipment_8695,Compressor,392.75,1.49,60.73
Equipment_8696,HeatExchanger,97.97,5.13,114.51
Equipment_8697,Separator,102.59,9.33,386.92
Equipment_8698,Pump,322.53,12.16,209.03
Equipment_8699,Compressor,492.58,10.43,323.49
Equipment_8700,Pump,159.14,18.4,186.26
Equipment_8701,Condenser,340.61,18.83,317.51
Equipment_8702,Reactor,186.64,3.04,91.72
Equipment_8703,Separator,454.43,3.63,64.74
Equipment_8704,Valve,317.08,7.8,213.16
Equipment_8705,Reactor,143.36,9.0,257.08
Equipment_8706,Reactor,167.96,12.14,163.3
Equipment_8707,Condenser,244.62,15.69,300.6
Equipment_8708,Compressor,104.92,3.58,223.54
Equipment_8709,Valve,85.43,16.25,374.91
Equipment_8710,Compressor,356.03,12.59,79.75
Equipment_8711,HeatExchanger,233.22,19.64,73.3
Equipment_8712,Reactor,376.8,13.37,366.79
Equipment_8713,HeatExchanger,99.53,14.61,284.19
Equipment_8714,Pump,324.44,4.71,284.89
Equipment_8715,Reactor,249.49,15.61,59.64
Equipment_8716,Compressor,76.1,2.51,378.19
Equipment_8717,Reactor,295.16,13.47,320.14
Equipment_8718,Pump,87.26,2.06,317.51
Equipment_8719,Condenser,422.47,3.19,369.18
Equipment_8720,HeatExchanger,334.38,3.05,252.35
Equipment_8721,HeatExchanger,300.64,2.0,188.13
Equipment_8722,Compressor,110.06,7.1,218.24
Equipment_8723,Reactor,179.36,19.89,322.03
Equipment_8724,Compressor,271.79,7.62,319.06
Equipment_8725,Condenser,334.98,15.45,263.36
Equipment_8726,Reactor,132.45,3.51,126.33
Equipment_8727,Reactor,53.99,9.64,336.61
Equipment_8728,Compressor,205.14,4.52,276.53
Equipment_8729,Compressor,267.29,4.65,127.44
Equipment_8730,Pump,133.0,2.89,218.23
Equipment_8731,Separator,271.47,9.21,399.02
Equipment_8732,Separator,202.32,2.44,164.93
Equipment_8733,Condenser,254.79,18.29,90.8
Equipment_8734,Separator,206.36,9.51,57.58
Equipment_8735,Pump,332.81,16.93,114.62
Equipment_8736,HeatExchanger,69.3,19.61,115.44
Equipment_8737,Reactor,126.91,13.88,350.32
Equipment_8738,Compressor,244.74,18.13,104.65
Equipment_8739,Reactor,210.33,3.57,351.93
Equipment_8740,Reactor,226.23,16.77,80.35
Equipment_8741,Valve,411.69,6.15,367.33
Equipment_8742,HeatExchanger,448.85,9.98,139.72
Equipment_8743,Valve,161.9,13.29,264.02
Equipment_8744,Separator,426.38,18.17,105.9
Equipment_8745,Reactor,256.46,18.31,186.52
Equipment_8746,Compressor,173.22,2.75,80.02
Equipment_8747,Reactor,493.46,7.93,252.83
Equipment_8748,HeatExchanger,421.16,16.07,171.06
Equipment_8749,Valve,497.41,14.36,348.25
Equipment_8750,Compressor,125.69,1.5,113.64
Equipment_8751,Reactor,114.73,9.55,148.0
Equipment_8752,Condenser,276.52,16.76,112.04
Equipment_8753,HeatExchanger,337.39,15.02,247.34
Equipment_8754,HeatExchanger,126.98,8.83,89.11
Equipment_8755,Condenser,437.19,14.97,116.27
Equipment_8756,Reactor,289.41,11.47,287.47
Equipment_8757,HeatExchanger,234.92,18.34,76.05
Equipment_8758,Compressor,320.92,12.16,310.11
Equipment_8759,Reactor,335.73,8.61,86.52
Equipment_8760,Reactor,69.25,17.4,254.92
Equipment_8761,Valve,499.95,1.95,399.23
Equipment_8762,HeatExchanger,213.76,18.11,110.86
Equipment_8763,HeatExchanger,77.69,14.23,141.38
Equipment_8764,Condenser,433.55,18.87,364.45
Equipment_8765,Valve,496.86,5.76,269.2
Equipment_8766,Separator,417.36,14.2,222.39
Equipment_8767,Valve,433.35,16.38,246.95
Equipment_8768,HeatExchanger,331.67,14.34,153.42
Equipment_8769,Reactor,465.05,5.0,349.36
Equipment_8770,Valve,66.08,6.24,310.84
Equipment_8771,Condenser,395.03,11.77,274.86
Equipment_8772,Valve,351.82,9.49,376.11
Equipment_8773,Condenser,72.31,14.97,252.34
Equipment_8774,Separator,294.79,8.19,229.16
Equipment_8775,Valve,281.78,17.33,391.49
Equipment_8776,Condenser,361.19,9.21,122.1
Equipment_8777,Valve,84.89,1.76,99.69
Equipment_8778,Separator,412.38,1.33,106.8
Equipment_8779,Valve,112.73,13.29,396.3
Equipment_8780,Compressor,238.4,11.27,278.29
Equipment_8781,Condenser,446.58,11.31,157.07
Equipment_8782,Separator,302.24,16.01,137.14
Equipment_8783,Condenser,220.82,8.14,69.82
Equipment_8784,Condenser,71.69,19.91,96.18
Equipment_8785,Pump,352.52,18.97,367.86
Equipment_8786,Separator,493.95,1.25,311.57
Equipment_8787,Valve,460.31,18.02,379.55
Equipment_8788,Condenser,372.78,13.93,198.31
Equipment_8789,HeatExchanger,97.38,10.54,260.43
Equipment_8790,Pump,157.75,12.07,219.28
Equipment_8791,Compressor,134.08,17.0,358.48
Equipment_8792,Condenser,209.96,19.07,396.98
Equipment_8793,Condenser,155.98,11.65,376.47
Equipment_8794,Pump,160.0,4.44,259.32
Equipment_8795,Valve,327.53,13.16,71.63
Equipment_8796,HeatExchanger,193.42,2.45,266.13
Equipment_8797,Compressor,354.72,13.07,83.97
Equipment_8798,Condenser,476.55,16.36,98.59
Equipment_8799,Valve,337.32,7.71,116.97
Equipment_8800,Separator,388.25,2.35,177.22
Equipment_8801,HeatExchanger,388.21,14.15,257.13
Equipment_8802,Separator,198.82,7.45,166.74
Equipment_8803,HeatExchanger,56.73,5.73,208.29
Equipment_8804,Compressor,74.77,14.09,66.55
Equipment_8805,Reactor,176.93,19.42,266.92
Equipment_8806,HeatExchanger,360.29,15.16,279.96
Equipment_8807,Reactor,458.01,10.34,84.79
Equipment_8808,Separator,481.46,12.41,324.79
Equipment_8809,HeatExchanger,61.63,3.7,276.61
Equipment_8810,Compressor,495.54,16.45,221.41
Equipment_8811,Pump,195.12,12.48,243.5
Equipment_8812,Compressor,429.33,19.35,226.07
Equipment_8813,Compressor,131.13,19.61,68.83
Equipment_8814,Pump,78.3,7.74,307.3
Equipment_8815,Pump,220.26,19.78,229.13
Equipment_8816,Valve,436.52,19.18,110.49
Equipment_8817,HeatExchanger,149.37,13.16,288.26
Equipment_8818,Separator,119.28,7.34,293.27
Equipment_8819,Valve,459.41,15.31,124.72
Equipment_8820,Pump,472.25,6.15,328.77
Equipment_8821,Reactor,55.65,12.97,209.78
Equipment_8822,Separator,377.35,1.47,113.21
Equipment_8823,Reactor,189.14,12.94,280.17
Equipment_8824,Compressor,218.62,19.08,258.85
Equipment_8825,Condenser,261.1,5.47,109.64
Equipment_8826,Compressor,242.06,15.79,355.32
Equipment_8827,Compressor,281.74,6.58,349.09
Equipment_8828,Condenser,312.06,14.45,342.69
Equipment_8829,HeatExchanger,259.52,14.3,189.73
Equipment_8830,Pump,365.7,4.51,338.62
Equipment_8831,Reactor,373.37,12.35,345.68
Equipment_8832,Compressor,248.16,17.32,398.79
Equipment_8833,Condenser,114.11,8.27,385.16
Equipment_8834,Valve,338.29,14.5,184.0
Equipment_8835,Compressor,397.83,13.81,119.37
Equipment_8836,Reactor,337.15,5.89,152.36
Equipment_8837,Pump,314.62,18.45,223.17
Equipment_8838,Compressor,153.24,11.71,331.91
Equipment_8839,Compressor,340.31,7.75,303.04
Equipment_8840,HeatExchanger,200.69,4.12,325.7
Equipment_8841,Condenser,463.8,10.0,182.97
Equipment_8842,Valve,344.17,14.87,136.42
Equipment_8843,Valve,175.18,12.85,58.45
Equipment_8844,Separator,262.82,14.81,269.16
Equipment_8845,Pump,430.96,16.04,328.26
Equipment_8846,Separator,200.96,9.38,361.2
Equipment_8847,Reactor,286.45,10.88,216.68
Equipment_8848,Pump,355.85,19.74,374.68
Equipment_8849,Compressor,389.54,19.39,120.84
Equipment_8850,Compressor,128.25,8.88,230.03
Equipment_8851,Valve,304.32,14.02,124.82
Equipment_8852,Reactor,460.49,6.08,115.83
Equipment_8853,Condenser,485.76,3.9,383.69
Equipment_8854,Reactor,345.27,15.6,336.21
Equipment_8855,Compressor,492.65,9.29,54.13
Equipment_8856,Condenser,306.83,4.36,143.98
Equipment_8857,Reactor,249.17,15.42,121.8
Equipment_8858,Reactor,298.21,18.39,101.5
Equipment_8859,Condenser,102.07,18.73,294.09
Equipment_8860,Compressor,230.77,12.33,248.39
Equipment_8861,Reactor,256.28,10.11,208.88
Equipment_8862,Condenser,431.88,3.7,116.32
Equipment_8863,HeatExchanger,391.39,16.06,147.17
Equipment_8864,HeatExchanger,320.64,18.96,174.64
Equipment_8865,Compressor,206.27,17.9,324.92
Equipment_8866,Condenser,134.17,15.28,396.22
Equipment_8867,HeatExchanger,206.49,1.09,114.39
Equipment_8868,Condenser,355.91,8.75,169.53
Equipment_8869,Reactor,168.37,8.8,148.07
Equipment_8870,Compressor,242.1,17.99,65.42
Equipment_8871,HeatExchanger,224.05,2.25,126.73
Equipment_8872,Separator,394.52,11.09,365.56
Equipment_8873,Reactor,447.7,3.59,345.0
Equipment_8874,Separator,364.72,13.58,108.66
Equipment_8875,Separator,203.72,16.05,178.16
Equipment_8876,Pump,244.93,13.2,158.78
Equipment_8877,Pump,114.51,16.1,101.71
Equipment_8878,Compressor,125.64,12.54,267.77
Equipment_8879,HeatExchanger,123.93,4.61,245.05
Equipment_8880,HeatExchanger,108.76,8.27,199.45
Equipment_8881,HeatExchanger,130.81,19.18,349.42
Equipment_8882,Condenser,141.21,6.48,266.9
Equipment_8883,Reactor,100.33,2.19,140.75
Equipment_8884,HeatExchanger,338.12,8.31,180.8
Equipment_8885,Reactor,495.68,7.96,102.55
Equipment_8886,Compressor,445.63,9.94,256.98
Equipment_8887,Separator,70.52,11.65,255.32
Equipment_8888,HeatExchanger,240.38,19.86,354.56
Equipment_8889,Compressor,436.69,15.37,349.54
Equipment_8890,HeatExchanger,110.6,1.68,342.93
Equipment_8891,Pump,431.44,14.54,242.13
Equipment_8892,Valve,316.72,16.66,278.21
Equipment_8893,Compressor,469.08,18.02,321.44
Equipment_8894,HeatExchanger,444.22,9.06,82.09
Equipment_8895,Valve,354.67,6.96,155.21
Equipment_8896,Compressor,346.02,16.95,109.18
Equipment_8897,Condenser,145.92,15.77,229.01
Equipment_8898,HeatExchanger,102.54,11.18,343.18
Equipment_8899,Condenser,236.93,3.24,130.75
Equipment_8900,Pump,133.96,13.38,305.82
Equipment_8901,HeatExchanger,96.09,2.25,192.04
Equipment_8902,Separator,186.05,2.91,366.08
Equipment_8903,Pump,437.22,7.29,269.38
Equipment_8904,Valve,57.72,8.05,391.79
Equipment_8905,Compressor,181.69,9.78,135.98
Equipment_8906,Reactor,240.82,7.44,373.39
Equipment_8907,Pump,279.76,1.64,174.97
Equipment_8908,Reactor,131.71,3.99,267.69
Equipment_8909,Reactor,483.9,3.19,111.08
Equipment_8910,Compressor,310.49,9.19,315.92
Equipment_8911,Valve,284.95,5.03,392.39
Equipment_8912,Compressor,53.97,6.58,325.6
Equipment_8913,HeatExchanger,268.57,9.96,265.53
Equipment_8914,Pump,426.95,5.48,206.87
Equipment_8915,Reactor,148.84,5.67,170.83
Equipment_8916,Compressor,208.04,16.83,196.65
Equipment_8917,Compressor,59.26,11.41,164.9
Equipment_8918,Compressor,489.62,17.28,341.45
Equipment_8919,Pump,79.99,10.78,362.59
Equipment_8920,Valve,454.2,18.28,382.38
Equipment_8921,Separator,190.84,5.84,196.43
Equipment_8922,Compressor,314.4,12.72,241.18
Equipment_8923,Pump,355.69,10.56,251.91
Equipment_8924,Reactor,113.37,18.46,277.88
Equipment_8925,HeatExchanger,249.69,8.95,50.86
Equipment_8926,Separator,196.46,17.24,344.94
Equipment_8927,Condenser,75.47,11.71,143.85
Equipment_8928,Separator,424.94,14.46,215.26
Equipment_8929,Separator,70.33,17.85,344.55
Equipment_8930,Pump,343.97,19.94,398.9
Equipment_8931,Condenser,191.33,14.89,328.21
Equipment_8932,Compressor,136.46,6.98,58.69
Equipment_8933,Compressor,350.19,6.68,179.06
Equipment_8934,Separator,308.54,6.87,136.52
Equipment_8935,Pump,191.87,2.86,387.45
Equipment_8936,Condenser,280.83,2.02,142.48
Equipment_8937,Compressor,160.81,12.04,380.17
Equipment_8938,Reactor,438.66,16.4,378.13
Equipment_8939,Valve,191.22,1.69,343.79
Equipment_8940,Valve,160.32,11.77,84.33
Equipment_8941,Compressor,388.33,8.06,50.7
Equipment_8942,Condenser,57.92,17.96,327.86
Equipment_8943,HeatExchanger,170.61,3.76,345.15
Equipment_8944,Compressor,218.93,11.71,386.76
Equipment_8945,HeatExchanger,447.01,19.45,126.43
Equipment_8946,HeatExchanger,477.7,7.56,306.6
Equipment_8947,Condenser,372.42,15.09,231.67
Equipment_8948,HeatExchanger,271.64,17.77,164.97
Equipment_8949,Reactor,338.28,4.54,262.2
Equipment_8950,Condenser,236.3,19.86,241.87
Equipment_8951,Compressor,184.47,16.38,152.3
Equipment_8952,Separator,477.81,3.61,143.96
Equipment_8953,Reactor,101.93,6.91,220.3
Equipment_8954,Pump,205.88,12.87,215.91
Equipment_8955,Valve,454.59,17.81,155.72
Equipment_8956,Compressor,375.41,4.7,142.31
Equipment_8957,Compressor,63.1,14.89,384.01
Equipment_8958,Compressor,60.39,6.14,351.83
Equipment_8959,Reactor,282.43,16.3,335.87
Equipment_8960,Pump,267.91,13.99,125.0
Equipment_8961,Separator,249.35,10.94,116.25
Equipment_8962,Condenser,186.05,13.35,333.27
Equipment_8963,Pump,493.99,17.65,114.64
Equipment_8964,Reactor,172.39,8.34,226.24
Equipment_8965,Compressor,270.52,15.62,127.5
Equipment_8966,Valve,232.2,4.02,182.32
Equipment_8967,Compressor,126.61,14.32,348.71
Equipment_8968,Condenser,141.18,15.26,362.0
Equipment_8969,HeatExchanger,463.24,9.42,398.84
Equipment_8970,Valve,436.23,16.08,380.37
Equipment_8971,Compressor,139.57,11.58,284.94
Equipment_8972,Separator,444.05,18.79,201.1
Equipment_8973,Valve,144.13,3.14,70.19
Equipment_8974,HeatExchanger,331.95,3.49,262.86
Equipment_8975,Pump,86.58,17.01,123.74
Equipment_8976,Reactor,446.17,17.0,347.55
Equipment_8977,Compressor,73.18,9.95,242.11
Equipment_8978,Condenser,299.72,19.32,306.73
Equipment_8979,Pump,400.87,13.91,285.72
Equipment_8980,Compressor,102.58,19.67,171.57
Equipment_8981,Pump,232.02,11.12,315.68
Equipment_8982,Condenser,68.88,4.83,345.18
Equipment_8983,Compressor,357.24,9.44,310.45
Equipment_8984,HeatExchanger,188.35,19.63,321.88
Equipment_8985,HeatExchanger,301.73,8.04,176.01
Equipment_8986,Condenser,469.73,19.18,380.29
Equipment_8987,Valve,187.64,16.14,198.6
Equipment_8988,Condenser,71.88,9.4,363.97
Equipment_8989,Valve,354.03,11.3,350.23
Equipment_8990,Compressor,404.08,12.54,93.52
Equipment_8991,Valve,481.04,13.65,388.19
Equipment_8992,Compressor,121.01,2.46,398.72
Equipment_8993,Compressor,226.46,18.74,262.15
Equipment_8994,Separator,429.86,12.34,324.09
Equipment_8995,Reactor,413.09,18.69,376.79
Equipment_8996,Compressor,331.16,13.01,57.01
Equipment_8997,Valve,171.22,9.19,375.5
Equipment_8998,Reactor,177.82,11.77,269.58
Equipment_8999,Reactor,105.8,16.76,339.96
Equipment_9000,Compressor,464.83,7.2,239.25
Equipment_9001,Condenser,127.82,19.17,235.69
Equipment_9002,Condenser,307.8,9.85,364.13
Equipment_9003,HeatExchanger,312.96,19.17,227.62
Equipment_9004,Reactor,216.32,17.73,215.13
Equipment_9005,Compressor,208.63,15.59,262.87
Equipment_9006,Separator,350.86,9.88,231.5
Equipment_9007,Condenser,224.73,12.15,206.2
Equipment_9008,Separator,164.8,16.92,113.18
Equipment_9009,Compressor,229.61,11.34,189.09
Equipment_9010,Compressor,413.45,15.03,148.72
Equipment_9011,Reactor,484.92,16.02,190.16
Equipment_9012,Separator,336.18,10.75,257.61
Equipment_9013,HeatExchanger,401.95,11.19,263.1
Equipment_9014,Reactor,289.77,4.76,133.53
Equipment_9015,Pump,331.17,5.65,79.57
Equipment_9016,Separator,494.64,18.19,310.55
Equipment_9017,Condenser,247.29,16.97,235.0
Equipment_9018,Condenser,79.81,1.19,204.74
Equipment_9019,Condenser,480.65,17.52,95.36
Equipment_9020,Valve,406.88,1.48,195.13
Equipment_9021,Compressor,229.24,9.71,336.36
Equipment_9022,Reactor,492.08,2.28,253.5
Equipment_9023,Condenser,205.49,19.41,81.84
Equipment_9024,Pump,217.45,19.47,166.3
Equipment_9025,Condenser,324.38,12.61,392.93
Equipment_9026,HeatExchanger,173.46,8.45,240.58
Equipment_9027,Compressor,364.36,10.73,150.24
Equipment_9028,Separator,118.78,15.48,369.71
Equipment_9029,Compressor,98.61,5.24,167.6
Equipment_9030,Separator,290.7,9.39,305.47
Equipment_9031,Separator,299.97,15.01,101.53
Equipment_9032,Reactor,97.99,8.51,104.77
Equipment_9033,Valve,483.88,1.61,246.46
Equipment_9034,Separator,307.98,10.64,133.94
Equipment_9035,Separator,117.97,15.01,67.27
Equipment_9036,Reactor,190.15,19.56,374.26
Equipment_9037,Condenser,410.11,1.7,69.6
Equipment_9038,HeatExchanger,285.45,11.26,301.1
Equipment_9039,Pump,134.67,9.55,166.55
Equipment_9040,Reactor,96.28,5.61,376.73
Equipment_9041,Valve,243.85,13.12,395.12
Equipment_9042,Reactor,201.84,4.11,167.4
Equipment_9043,Compressor,345.16,6.39,256.89
Equipment_9044,Condenser,466.36,15.85,320.54
Equipment_9045,Condenser,161.48,9.75,93.19
Equipment_9046,Separator,434.86,19.88,298.31
Equipment_9047,Condenser,464.21,8.34,367.17
Equipment_9048,Condenser,455.9,9.8,112.48
Equipment_9049,Condenser,478.43,6.7,343.55
Equipment_9050,Condenser,428.95,5.49,90.46
Equipment_9051,Pump,317.07,18.52,248.91
Equipment_9052,Valve,234.43,15.23,168.78
Equipment_9053,Separator,271.26,7.33,215.1
Equipment_9054,Condenser,442.68,14.3,155.22
Equipment_9055,Separator,185.63,19.35,141.19
Equipment_9056,Valve,121.67,2.41,310.1
Equipment_9057,HeatExchanger,113.37,6.03,128.09
Equipment_9058,Condenser,422.15,4.81,192.94
Equipment_9059,Separator,392.67,17.53,146.09
Equipment_9060,Reactor,273.94,4.4,133.52
Equipment_9061,Separator,173.69,6.85,269.48
Equipment_9062,Condenser,354.93,11.33,65.9
Equipment_9063,Compressor,67.29,12.8,326.11
Equipment_9064,Pump,305.7,16.36,241.18
Equipment_9065,Reactor,229.29,8.74,339.95
Equipment_9066,Reactor,490.04,11.15,124.56
Equipment_9067,Compressor,278.4,19.34,298.29
Equipment_9068,Condenser,298.52,6.65,197.2
Equipment_9069,Pump,370.56,5.71,76.88
Equipment_9070,Reactor,268.04,14.5,313.37
Equipment_9071,Pump,151.06,15.65,316.77
Equipment_9072,Reactor,291.78,8.88,144.82
Equipment_9073,Condenser,474.92,5.05,370.62
Equipment_9074,HeatExchanger,234.46,15.8,317.39
Equipment_9075,Reactor,355.84,13.74,157.37
Equipment_9076,HeatExchanger,490.12,17.65,133.69
Equipment_9077,Reactor,423.47,17.04,204.03
Equipment_9078,Valve,346.57,4.9,152.48
Equipment_9079,Condenser,381.2,16.81,125.96
Equipment_9080,Compressor,471.42,4.33,189.69
Equipment_9081,HeatExchanger,481.89,17.41,59.0
Equipment_9082,Compressor,486.04,15.64,190.49
Equipment_9083,Condenser,331.54,11.83,127.58
Equipment_9084,Separator,223.12,13.2,142.52
Equipment_9085,Compressor,109.92,2.98,78.89
Equipment_9086,Condenser,223.5,1.76,256.13
Equipment_9087,Compressor,474.33,7.28,215.2
Equipment_9088,HeatExchanger,450.41,16.61,312.72
Equipment_9089,Valve,285.65,9.85,395.48
Equipment_9090,Compressor,291.65,5.24,91.84
Equipment_9091,HeatExchanger,189.01,16.86,145.35
Equipment_9092,Reactor,254.53,5.34,288.86
Equipment_9093,Condenser,371.5,16.49,133.06
Equipment_9094,Pump,231.09,9.61,60.55
Equipment_9095,Separator,134.59,9.81,88.43
Equipment_9096,Pump,293.39,6.18,201.77
Equipment_9097,Condenser,151.4,18.1,200.77
Equipment_9098,Valve,488.43,2.69,390.31
Equipment_9099,Compressor,225.65,3.74,213.08
Equipment_9100,Valve,459.35,13.08,287.32
Equipment_9101,Pump,151.5,17.15,222.27
Equipment_9102,Separator,135.14,2.81,144.47
Equipment_9103,HeatExchanger,327.61,14.94,86.91
Equipment_9104,Separator,400.72,15.11,350.68
Equipment_9105,Condenser,305.04,12.05,103.43
Equipment_9106,Condenser,153.41,10.25,83.91
Equipment_9107,Valve,67.05,7.1,124.84
Equipment_9108,HeatExchanger,328.23,7.68,50.87
Equipment_9109,Valve,108.97,13.81,75.19
Equipment_9110,Compressor,204.43,2.24,272.32
Equipment_9111,Reactor,354.1,12.11,135.24
Equipment_9112,HeatExchanger,94.11,6.3,168.48
Equipment_9113,Reactor,107.26,9.87,342.35
